,cell_name,predicted_label
131932,131932,CAFs
131933,131933,CAFs
131934,131934,B cells
131935,131935,CAFs
131936,131936,CAFs
131937,131937,CAFs
131938,131938,CAFs
131939,131939,CAFs
131940,131940,CAFs
131941,131941,CAFs
131942,131942,CAFs
131943,131943,CAFs
131944,131944,CAFs
131945,131945,Stellate cells
131946,131946,CAFs
131947,131947,CAFs
131948,131948,CAFs
131949,131949,CAFs
131950,131950,CAFs
131951,131951,CAFs
131952,131952,CAFs
131953,131953,CAFs
131954,131954,CAFs
131955,131955,CAFs
131956,131956,CAFs
131957,131957,CAFs
131958,131958,CAFs
131959,131959,CAFs
132455,132455,CAFs
132456,132456,CAFs
132457,132457,CAFs
132458,132458,CAFs
132459,132459,CAFs
132460,132460,Cholangiocytes
132461,132461,CAFs
132462,132462,CAFs
132463,132463,TECs
132464,132464,CAFs
132465,132465,TECs
132466,132466,CAFs
132467,132467,CAFs
132468,132468,CAFs
132469,132469,Monocytes
132470,132470,CAFs
132471,132471,CAFs
132472,132472,CAFs
132473,132473,CAFs
132474,132474,CAFs
132475,132475,CAFs
132476,132476,CAFs
132477,132477,CAFs
132478,132478,CAFs
132479,132479,CAFs
132480,132480,CAFs
132481,132481,CAFs
132482,132482,CAFs
132483,132483,CAFs
132484,132484,CAFs
132485,132485,CAFs
132486,132486,CAFs
132487,132487,CAFs
132488,132488,CAFs
132489,132489,CAFs
132490,132490,CAFs
132491,132491,CAFs
132492,132492,CAFs
132493,132493,CAFs
132494,132494,CAFs
132495,132495,CAFs
132604,132604,CAFs
132606,132606,CAFs
132624,132624,TECs
132625,132625,CAFs
132642,132642,T cells
132643,132643,CAFs
132644,132644,CAFs
132645,132645,CAFs
132646,132646,CAFs
132647,132647,CAFs
132648,132648,CAFs
132649,132649,T cells
132650,132650,CAFs
132651,132651,CAFs
132652,132652,T cells
132653,132653,CAFs
132654,132654,T cells
132655,132655,CAFs
132656,132656,CAFs
132657,132657,CAFs
132658,132658,T cells
132659,132659,CAFs
132660,132660,CAFs
132661,132661,CAFs
132662,132662,CAFs
132663,132663,CAFs
132664,132664,CAFs
132665,132665,CAFs
132666,132666,CAFs
132667,132667,CAFs
132668,132668,Dendritic cells
132669,132669,Malignant cells
132670,132670,CAFs
132671,132671,B cells
132672,132672,CAFs
132673,132673,CAFs
132674,132674,CAFs
132675,132675,CAFs
132676,132676,CAFs
132677,132677,CAFs
132678,132678,CAFs
132679,132679,CAFs
132680,132680,CAFs
132681,132681,CAFs
132831,132831,CAFs
132832,132832,CAFs
132833,132833,CAFs
132834,132834,CAFs
132835,132835,CAFs
132836,132836,CAFs
132837,132837,CAFs
132838,132838,Stellate cells
132839,132839,Monocytes
132840,132840,TECs
132841,132841,TECs
132842,132842,CAFs
132843,132843,Plasma cells
132844,132844,TECs
132845,132845,CAFs
132846,132846,TECs
132847,132847,CAFs
132848,132848,TECs
132849,132849,TECs
132850,132850,CAFs
132851,132851,TECs
132852,132852,Plasma cells
132853,132853,CAFs
132854,132854,CAFs
132855,132855,CAFs
132856,132856,CAFs
132857,132857,Monocytes
132858,132858,CAFs
132859,132859,CAFs
132860,132860,CAFs
132861,132861,TAMs
132862,132862,CAFs
132863,132863,CAFs
132864,132864,TAMs
133088,133088,TECs
133089,133089,TECs
133090,133090,Hepatocytes
133091,133091,CAFs
133092,133092,TECs
133093,133093,Malignant cells
133094,133094,CAFs
133095,133095,Neutrophils
133096,133096,TAMs
133099,133099,CAFs
133100,133100,CAFs
133102,133102,CAFs
133107,133107,CAFs
133108,133108,TECs
133114,133114,CAFs
133120,133120,CAFs
133122,133122,CAFs
133124,133124,CAFs
133125,133125,CAFs
133127,133127,CAFs
133135,133135,CAFs
133140,133140,T cells
133145,133145,CAFs
133158,133158,CAFs
133159,133159,CAFs
133174,133174,CAFs
133175,133175,CAFs
133185,133185,TECs
133186,133186,CAFs
133187,133187,TECs
133188,133188,T cells
133189,133189,CAFs
133190,133190,Malignant cells
133289,133289,CAFs
133290,133290,CAFs
133310,133310,CAFs
133314,133314,CAFs
133316,133316,CAFs
133320,133320,CAFs
133336,133336,CAFs
133337,133337,TECs
133338,133338,CAFs
133339,133339,CAFs
133340,133340,Monocytes
133341,133341,CAFs
133342,133342,CAFs
133343,133343,Monocytes
133344,133344,CAFs
133345,133345,CAFs
133346,133346,CAFs
133348,133348,TECs
133355,133355,B cells
133356,133356,Monocytes
133363,133363,CAFs
133364,133364,T cells
133365,133365,T cells
133366,133366,TECs
133367,133367,T cells
133368,133368,CAFs
133369,133369,CAFs
133412,133412,T cells
133413,133413,Dendritic cells
133414,133414,CAFs
133415,133415,T cells
133416,133416,T cells
133417,133417,CAFs
133418,133418,T cells
133419,133419,T cells
133420,133420,CAFs
133421,133421,CAFs
133422,133422,CAFs
133423,133423,CAFs
133424,133424,B cells
133425,133425,B cells
133426,133426,T cells
133427,133427,T cells
133428,133428,T cells
133429,133429,NK cells
133430,133430,CAFs
133431,133431,CAFs
133432,133432,CAFs
133433,133433,T cells
133434,133434,Hepatocytes
133435,133435,T cells
133436,133436,TECs
133437,133437,CAFs
133438,133438,T cells
133439,133439,CAFs
133440,133440,T cells
133441,133441,CAFs
133442,133442,Plasma cells
133443,133443,TECs
133444,133444,T cells
133445,133445,TECs
133446,133446,CAFs
133447,133447,CAFs
133448,133448,T cells
133449,133449,CAFs
133450,133450,CAFs
133451,133451,CAFs
133452,133452,T cells
133453,133453,CAFs
133454,133454,Plasma cells
133455,133455,CAFs
133456,133456,CAFs
133457,133457,CAFs
133458,133458,CAFs
133459,133459,CAFs
133460,133460,CAFs
133461,133461,T cells
133462,133462,CAFs
133463,133463,TECs
133464,133464,TECs
133465,133465,CAFs
133466,133466,Hepatocytes
133467,133467,NK cells
133468,133468,T cells
133887,133887,CAFs
133888,133888,TAMs
133889,133889,Dendritic cells
133890,133890,Neutrophils
133891,133891,NK cells
133892,133892,TAMs
133893,133893,TECs
133894,133894,TAMs
133895,133895,TECs
133896,133896,Dendritic cells
133897,133897,TECs
133898,133898,CAFs
133899,133899,TECs
133900,133900,CAFs
133901,133901,TAMs
133902,133902,T cells
133903,133903,Dendritic cells
133904,133904,Dendritic cells
133905,133905,TAMs
133906,133906,T cells
133907,133907,TAMs
133908,133908,CAFs
133909,133909,T cells
133910,133910,NK cells
133911,133911,T cells
133912,133912,Cholangiocytes
133913,133913,TAMs
133914,133914,NK cells
133915,133915,TAMs
133916,133916,T cells
133917,133917,TECs
133918,133918,CAFs
133919,133919,TECs
133920,133920,T cells
133921,133921,TAMs
133922,133922,TAMs
133923,133923,TECs
133924,133924,Malignant cells
133925,133925,T cells
133926,133926,Dendritic cells
133927,133927,TAMs
133928,133928,TECs
133929,133929,CAFs
133930,133930,TECs
133931,133931,CAFs
133932,133932,TECs
133933,133933,CAFs
133934,133934,TECs
133935,133935,CAFs
133936,133936,CAFs
133937,133937,CAFs
133938,133938,CAFs
133939,133939,CAFs
133940,133940,CAFs
133941,133941,TECs
133942,133942,CAFs
133943,133943,TECs
133944,133944,CAFs
133945,133945,CAFs
133946,133946,CAFs
133947,133947,CAFs
133948,133948,TECs
133949,133949,TECs
133950,133950,TECs
133951,133951,TECs
133952,133952,CAFs
133953,133953,TECs
133954,133954,TECs
133955,133955,CAFs
133956,133956,CAFs
133957,133957,CAFs
133958,133958,CAFs
133959,133959,CAFs
133960,133960,TECs
133961,133961,TECs
133962,133962,CAFs
133963,133963,TECs
133964,133964,CAFs
133965,133965,CAFs
133966,133966,TECs
133967,133967,Hepatocytes
133968,133968,TAMs
133969,133969,CAFs
133970,133970,TECs
133971,133971,CAFs
133972,133972,CAFs
133973,133973,CAFs
133974,133974,CAFs
133975,133975,CAFs
133976,133976,CAFs
133977,133977,TECs
133978,133978,CAFs
133979,133979,TECs
133980,133980,T cells
133981,133981,CAFs
133982,133982,T cells
133983,133983,CAFs
133984,133984,TECs
133985,133985,TAMs
133986,133986,Smooth muscle cells
133987,133987,CAFs
133988,133988,TECs
133989,133989,CAFs
133990,133990,T cells
133991,133991,CAFs
133992,133992,CAFs
133993,133993,CAFs
133994,133994,T cells
133995,133995,CAFs
133996,133996,TECs
133997,133997,CAFs
133998,133998,Plasma cells
133999,133999,CAFs
134000,134000,CAFs
134001,134001,CAFs
134002,134002,TECs
134003,134003,Hepatocytes
134004,134004,TECs
134005,134005,CAFs
134006,134006,T cells
134007,134007,TECs
134008,134008,CAFs
134009,134009,CAFs
134010,134010,CAFs
134011,134011,CAFs
134012,134012,CAFs
134013,134013,CAFs
134014,134014,CAFs
134015,134015,CAFs
134016,134016,NK cells
134017,134017,T cells
134018,134018,T cells
134019,134019,TAMs
134020,134020,T cells
134021,134021,T cells
134022,134022,Neutrophils
134023,134023,T cells
134024,134024,Dendritic cells
134025,134025,T cells
134026,134026,CAFs
134027,134027,Monocytes
134028,134028,NK cells
134029,134029,T cells
134030,134030,T cells
134031,134031,T cells
134032,134032,T cells
134033,134033,Dendritic cells
134034,134034,CAFs
134035,134035,T cells
134036,134036,TECs
134037,134037,T cells
134038,134038,CAFs
134039,134039,Hepatocytes
134040,134040,T cells
134041,134041,T cells
134042,134042,B cells
134043,134043,Plasma cells
134044,134044,B cells
134045,134045,Plasma cells
134046,134046,Monocytes
134047,134047,B cells
134048,134048,T cells
134049,134049,Plasma cells
134050,134050,TECs
134051,134051,T cells
134052,134052,CAFs
134053,134053,CAFs
134054,134054,T cells
134055,134055,Monocytes
134056,134056,T cells
134057,134057,T cells
134058,134058,TECs
134059,134059,TECs
134060,134060,TECs
134061,134061,T cells
134062,134062,TECs
134063,134063,CAFs
134064,134064,CAFs
134065,134065,TAMs
134066,134066,TAMs
134067,134067,T cells
134068,134068,CAFs
134069,134069,B cells
134070,134070,Monocytes
134071,134071,T cells
134072,134072,T cells
134073,134073,TAMs
134074,134074,B cells
134075,134075,CAFs
134076,134076,T cells
134077,134077,B cells
134078,134078,T cells
134079,134079,T cells
134080,134080,T cells
134081,134081,T cells
134082,134082,CAFs
134083,134083,T cells
134084,134084,T cells
134085,134085,TAMs
134086,134086,TECs
134087,134087,TAMs
134088,134088,TECs
134089,134089,T cells
134090,134090,B cells
134091,134091,CAFs
134092,134092,T cells
134093,134093,T cells
134094,134094,CAFs
134095,134095,CAFs
134096,134096,T cells
134097,134097,T cells
134098,134098,CAFs
134099,134099,CAFs
134100,134100,T cells
134101,134101,TAMs
134102,134102,Monocytes
134103,134103,Cholangiocytes
134104,134104,CAFs
134105,134105,CAFs
134106,134106,B cells
134107,134107,CAFs
134108,134108,TAMs
134109,134109,T cells
134110,134110,T cells
134111,134111,T cells
134112,134112,TECs
134113,134113,T cells
134117,134117,CAFs
134118,134118,CAFs
134122,134122,B cells
134124,134124,CAFs
134127,134127,T cells
134135,134135,CAFs
134137,134137,CAFs
134142,134142,TECs
134145,134145,TECs
134150,134150,TECs
134151,134151,T cells
134165,134165,CAFs
134168,134168,CAFs
134169,134169,CAFs
134175,134175,T cells
134184,134184,TECs
134185,134185,T cells
134186,134186,T cells
134187,134187,Plasma cells
134188,134188,TECs
134189,134189,Hepatocytes
134190,134190,TECs
134191,134191,T cells
134192,134192,TECs
134193,134193,T cells
134194,134194,TECs
134289,134289,CAFs
134290,134290,TECs
134291,134291,TECs
134292,134292,T cells
134293,134293,CAFs
134294,134294,TECs
134295,134295,CAFs
134296,134296,Cholangiocytes
134297,134297,TECs
134298,134298,T cells
134299,134299,T cells
134300,134300,CAFs
134301,134301,T cells
134302,134302,TECs
134303,134303,T cells
134304,134304,TECs
134305,134305,B cells
134306,134306,TECs
134307,134307,CAFs
134308,134308,TECs
134309,134309,T cells
134310,134310,B cells
134311,134311,Plasma cells
134312,134312,CAFs
134313,134313,Plasmacytoid dendritic cells
134314,134314,B cells
134315,134315,T cells
134316,134316,B cells
134317,134317,B cells
134318,134318,T cells
134319,134319,T cells
134320,134320,TAMs
134321,134321,T cells
134322,134322,NK cells
134323,134323,CAFs
134324,134324,T cells
134325,134325,B cells
134326,134326,TECs
134327,134327,TECs
134328,134328,Monocytes
134329,134329,Plasma cells
134330,134330,T cells
134331,134331,Neutrophils
134332,134332,T cells
134333,134333,TAMs
134334,134334,T cells
134335,134335,B cells
134336,134336,NK cells
134337,134337,B cells
134338,134338,B cells
134339,134339,Monocytes
134342,134342,Monocytes
134345,134345,CAFs
134348,134348,CAFs
134352,134352,CAFs
134353,134353,CAFs
134355,134355,CAFs
134356,134356,CAFs
134361,134361,CAFs
134362,134362,CAFs
134363,134363,CAFs
134364,134364,Monocytes
134365,134365,CAFs
134368,134368,T cells
134371,134371,CAFs
134373,134373,CAFs
134375,134375,T cells
134378,134378,CAFs
134379,134379,NK cells
134382,134382,T cells
134383,134383,T cells
134384,134384,CAFs
134467,134467,T cells
134468,134468,NK cells
134469,134469,B cells
134470,134470,TECs
134471,134471,CAFs
134472,134472,NK cells
134473,134473,Plasma cells
134474,134474,T cells
134475,134475,CAFs
134476,134476,CAFs
134477,134477,T cells
134478,134478,CAFs
134479,134479,TECs
134480,134480,CAFs
134481,134481,T cells
134482,134482,CAFs
134483,134483,TAMs
134484,134484,CAFs
134485,134485,T cells
134486,134486,CAFs
134487,134487,T cells
134488,134488,T cells
134489,134489,TECs
134490,134490,T cells
134491,134491,T cells
134492,134492,TECs
134493,134493,TECs
134494,134494,Dendritic cells
134495,134495,CAFs
134496,134496,T cells
134497,134497,CAFs
134498,134498,CAFs
134499,134499,CAFs
134500,134500,TECs
134501,134501,CAFs
134502,134502,T cells
134503,134503,T cells
134504,134504,T cells
134505,134505,CAFs
134506,134506,CAFs
134507,134507,T cells
134508,134508,T cells
134509,134509,T cells
134510,134510,CAFs
134511,134511,T cells
134512,134512,T cells
134513,134513,T cells
134514,134514,T cells
134515,134515,T cells
134516,134516,TAMs
134517,134517,T cells
134518,134518,TAMs
134519,134519,TECs
134520,134520,T cells
134521,134521,Monocytes
134522,134522,NK cells
134562,134562,TECs
134563,134563,TECs
134564,134564,TECs
134565,134565,TECs
134566,134566,Plasmacytoid dendritic cells
134567,134567,TECs
134568,134568,TECs
134569,134569,TECs
134683,134683,CAFs
134684,134684,CAFs
134685,134685,B cells
134686,134686,T cells
134687,134687,CAFs
134688,134688,T cells
134689,134689,CAFs
134690,134690,CAFs
134691,134691,CAFs
134692,134692,TECs
134693,134693,CAFs
134694,134694,CAFs
134695,134695,TAMs
134696,134696,CAFs
134697,134697,TAMs
134698,134698,T cells
134699,134699,T cells
134700,134700,CAFs
134701,134701,TAMs
134702,134702,T cells
134703,134703,TECs
134704,134704,T cells
134705,134705,CAFs
134706,134706,B cells
134707,134707,T cells
134708,134708,Neutrophils
134709,134709,CAFs
134710,134710,CAFs
134711,134711,TECs
134712,134712,T cells
134713,134713,B cells
134714,134714,B cells
134715,134715,TAMs
134716,134716,TECs
134717,134717,T cells
134718,134718,TAMs
134719,134719,Plasmacytoid dendritic cells
134720,134720,CAFs
134721,134721,TECs
134722,134722,Plasma cells
134723,134723,CAFs
134724,134724,CAFs
134725,134725,T cells
134726,134726,CAFs
134727,134727,T cells
134728,134728,CAFs
134729,134729,CAFs
134730,134730,TECs
134731,134731,CAFs
134732,134732,CAFs
134733,134733,T cells
134734,134734,TECs
134735,134735,Cholangiocytes
134736,134736,CAFs
134737,134737,T cells
134738,134738,T cells
134739,134739,B cells
134740,134740,TAMs
134741,134741,B cells
134742,134742,TECs
134743,134743,T cells
134744,134744,CAFs
134745,134745,B cells
134746,134746,T cells
134747,134747,CAFs
134748,134748,TAMs
134749,134749,B cells
134750,134750,CAFs
134751,134751,NK cells
134752,134752,TECs
134753,134753,B cells
134754,134754,B cells
134755,134755,CAFs
134756,134756,CAFs
134757,134757,Dendritic cells
134758,134758,B cells
134759,134759,B cells
134760,134760,TECs
134761,134761,TAMs
134762,134762,TECs
134763,134763,CAFs
134764,134764,B cells
134765,134765,TAMs
134766,134766,Monocytes
134767,134767,CAFs
134768,134768,CAFs
134769,134769,CAFs
134770,134770,B cells
134771,134771,T cells
134772,134772,T cells
134773,134773,CAFs
134774,134774,Plasma cells
134775,134775,NK cells
134776,134776,TECs
134777,134777,CAFs
134778,134778,CAFs
134779,134779,CAFs
134780,134780,CAFs
134781,134781,CAFs
135282,135282,Dendritic cells
135283,135283,T cells
135284,135284,NK cells
135285,135285,Dendritic cells
135286,135286,T cells
135287,135287,CAFs
135288,135288,T cells
135289,135289,Monocytes
135290,135290,TAMs
135291,135291,T cells
135292,135292,TAMs
135293,135293,Plasma cells
135294,135294,T cells
135295,135295,CAFs
135296,135296,T cells
135297,135297,Plasma cells
135298,135298,CAFs
135299,135299,T cells
135300,135300,T cells
135301,135301,TECs
135302,135302,CAFs
135303,135303,B cells
135304,135304,CAFs
135305,135305,B cells
135306,135306,Plasma cells
135307,135307,CAFs
135308,135308,T cells
135309,135309,TAMs
135310,135310,T cells
135311,135311,CAFs
135312,135312,NK cells
135313,135313,CAFs
135314,135314,TAMs
135315,135315,CAFs
135316,135316,CAFs
135317,135317,CAFs
135318,135318,CAFs
135319,135319,T cells
135320,135320,T cells
135321,135321,T cells
135322,135322,NK cells
135323,135323,TECs
135324,135324,T cells
135325,135325,Monocytes
135326,135326,T cells
135327,135327,TAMs
135328,135328,T cells
135329,135329,T cells
135330,135330,T cells
135331,135331,T cells
135332,135332,CAFs
135333,135333,Plasma cells
135334,135334,CAFs
135335,135335,TAMs
135336,135336,Monocytes
135337,135337,TAMs
135338,135338,T cells
135339,135339,T cells
147493,147493,B cells
147494,147494,TAMs
147495,147495,TECs
147496,147496,CAFs
147497,147497,TECs
147498,147498,CAFs
147499,147499,TECs
147500,147500,Monocytes
147501,147501,TECs
147502,147502,TECs
147503,147503,CAFs
147504,147504,TECs
147505,147505,TECs
147506,147506,Plasma cells
147507,147507,TECs
147508,147508,CAFs
147509,147509,Plasma cells
147510,147510,Monocytes
147511,147511,TECs
147512,147512,CAFs
147513,147513,T cells
147514,147514,T cells
147515,147515,CAFs
147516,147516,Plasma cells
147517,147517,T cells
147518,147518,T cells
147519,147519,CAFs
147520,147520,NK cells
147521,147521,Monocytes
147522,147522,Malignant cells
147523,147523,T cells
147524,147524,CAFs
147525,147525,Plasma cells
147526,147526,T cells
147527,147527,CAFs
147528,147528,CAFs
147529,147529,CAFs
147530,147530,TAMs
147531,147531,B cells
147532,147532,T cells
147533,147533,Dendritic cells
147534,147534,Plasma cells
147535,147535,CAFs
147536,147536,NK cells
147537,147537,T cells
147538,147538,TAMs
147539,147539,B cells
147540,147540,T cells
147541,147541,B cells
147542,147542,TAMs
147543,147543,Dendritic cells
147544,147544,CAFs
147545,147545,T cells
147546,147546,T cells
147547,147547,T cells
147548,147548,Malignant cells
147549,147549,TAMs
147550,147550,T cells
147551,147551,TAMs
147552,147552,TECs
147553,147553,Hepatocytes
147554,147554,TECs
147555,147555,TECs
147556,147556,Malignant cells
147557,147557,Malignant cells
147558,147558,Malignant cells
147559,147559,Malignant cells
147560,147560,Malignant cells
147561,147561,Hepatocytes
147562,147562,Malignant cells
147563,147563,Hepatocytes
147564,147564,Malignant cells
147565,147565,Malignant cells
147566,147566,Hepatocytes
147567,147567,Hepatocytes
147568,147568,Malignant cells
147569,147569,Malignant cells
147570,147570,Malignant cells
147571,147571,Malignant cells
147572,147572,Stellate cells
147573,147573,Hepatocytes
147574,147574,Malignant cells
147575,147575,Hepatocytes
147576,147576,Malignant cells
147577,147577,Malignant cells
147578,147578,Malignant cells
147579,147579,Malignant cells
147580,147580,Malignant cells
147581,147581,Hepatocytes
147582,147582,Malignant cells
147583,147583,Hepatocytes
147584,147584,Hepatocytes
147585,147585,Malignant cells
147586,147586,Hepatocytes
147587,147587,Malignant cells
147588,147588,Malignant cells
147589,147589,Hepatocytes
147590,147590,Hepatocytes
147591,147591,TECs
147592,147592,Malignant cells
147593,147593,Malignant cells
147594,147594,Malignant cells
147595,147595,Hepatocytes
147596,147596,Malignant cells
147597,147597,Malignant cells
147598,147598,Hepatocytes
147599,147599,Malignant cells
147600,147600,Malignant cells
147601,147601,Hepatocytes
147602,147602,Malignant cells
147603,147603,Malignant cells
147604,147604,Malignant cells
147605,147605,Hepatocytes
147606,147606,Hepatocytes
147607,147607,Hepatocytes
